enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
12967,83,0.762,1,0,0,2,5,15,4,4,2,110,0
32010,5,0.92,1,0,1,0,5,11,2,5,4,36,1
13710,50,0.767,1,1,2,0,1,2,3,5,1,26,0
4130,89,0.866,2,0,0,2,5,10,4,5,5,36,0
6236,4,0.804,1,1,2,0,5,0,8,6,5,142,1
23952,112,0.923,1,0,2,0,4,21,0,5,5,151,0
346,85,0.896,1,0,2,1,5,21,4,5,5,37,0
22794,64,0.624,0,0,2,0,5,3,4,5,1,22,1
5883,13,0.926,1,0,2,0,5,21,8,6,1,92,0
16064,5,0.92,1,0,2,0,5,8,3,5,1,220,0
18921,64,0.624,1,0,2,0,5,0,1,5,1,59,0
32976,103,0.939,1,1,2,0,5,14,5,4,1,26,0
22201,5,0.92,1,0,2,0,5,21,8,5,5,160,0
14259,5,0.92,1,0,2,0,5,5,8,6,2,34,1
14868,30,0.897,1,0,0,2,5,8,2,5,2,260,0
9496,5,0.92,1,0,2,0,5,3,3,5,1,180,0
25701,13,0.926,1,0,2,1,5,15,2,5,1,39,0
21552,13,0.926,1,0,2,2,5,21,8,6,5,23,0
23708,114,0.925,1,1,0,1,5,5,8,6,0,77,0
124,5,0.92,1,0,2,2,5,21,2,5,2,34,1
31380,5,0.92,1,0,2,0,5,16,2,5,1,17,0
12358,37,0.74,1,0,2,0,5,15,4,6,2,77,1
1334,13,0.926,1,0,0,2,5,15,4,5,5,78,0
5958,99,0.884,1,0,2,2,2,2,5,5,1,26,0
32527,5,0.92,1,0,2,0,5,21,2,5,3,58,0
32098,5,0.92,1,0,2,0,2,4,3,5,2,77,0
31360,65,0.899,0,0,2,0,5,4,2,5,1,9,0
1376,5,0.92,1,1,0,0,5,5,8,6,0,47,0
26584,5,0.92,1,0,2,0,5,21,8,6,2,125,0
11279,51,0.903,1,0,2,2,5,21,6,0,1,23,0
19523,114,0.925,1,0,2,0,5,10,0,1,4,21,0
10144,24,0.527,1,1,0,0,5,2,8,6,1,40,1
25020,11,0.55,1,0,2,0,5,4,5,4,2,29,1
8759,15,0.743,1,0,2,4,5,21,6,1,1,1,0
23374,85,0.896,1,0,2,1,5,16,5,5,2,106,0
27623,11,0.55,1,0,1,0,5,17,7,1,1,98,0
1567,64,0.624,1,1,0,0,5,3,8,5,0,21,1
3762,48,0.91,0,0,2,3,5,21,6,5,5,144,0
11914,11,0.55,1,1,2,1,5,0,8,6,0,68,1
8354,64,0.624,1,0,2,0,5,6,7,0,1,26,1
28705,48,0.91,1,1,2,1,5,4,8,6,2,27,1
8075,5,0.92,1,0,2,2,5,13,2,5,1,90,0
5930,101,0.754,1,0,2,0,5,8,0,5,2,102,0
11170,48,0.91,1,0,2,0,5,21,3,5,5,54,0
132,95,0.855,1,0,2,0,2,1,6,6,1,19,0
8497,5,0.92,1,0,2,0,5,6,1,2,1,21,0
1253,5,0.92,1,0,2,2,5,21,2,5,5,42,0
24122,64,0.624,1,0,2,0,5,18,3,5,5,284,0
22512,13,0.926,1,0,2,1,5,17,0,5,2,28,0
2746,42,0.698,1,1,2,2,2,0,8,6,2,50,0
27483,83,0.762,1,0,2,0,5,10,0,5,4,89,1
6447,49,0.92,1,1,0,1,5,8,0,4,2,48,0
1998,95,0.855,1,0,2,0,5,15,0,2,1,21,0
17325,64,0.624,1,1,2,1,5,2,8,6,1,88,0
17994,5,0.92,1,0,2,0,5,15,0,5,4,75,1
29163,47,0.843,1,1,0,1,5,6,8,6,0,310,0
1675,5,0.92,1,0,2,0,5,10,5,2,4,12,0
25134,48,0.91,0,0,1,0,3,16,6,5,1,45,0
1781,5,0.92,1,1,2,2,5,21,8,6,5,7,1
26400,83,0.762,1,0,2,1,5,4,4,5,4,31,0
10121,122,0.915,1,0,2,2,5,17,3,5,1,6,0
30561,64,0.624,1,0,2,0,5,4,6,0,1,62,1
2969,7,0.794,1,0,1,0,5,5,3,6,1,28,0
5589,64,0.624,1,0,2,2,5,7,6,0,2,157,0
31456,48,0.91,1,0,2,0,5,5,2,5,1,54,0
2273,64,0.624,1,0,2,0,5,3,1,5,2,86,0
13297,37,0.74,1,0,2,0,5,7,3,1,3,28,0
8492,5,0.92,1,0,2,0,5,5,1,5,3,76,0
25386,64,0.624,1,0,2,2,5,15,3,5,5,204,1
23096,13,0.926,1,1,2,1,5,0,8,6,1,3,0
15840,5,0.92,1,1,2,0,5,6,8,6,0,8,0
2749,13,0.926,1,0,2,2,5,17,0,5,5,103,0
14034,101,0.754,1,0,2,0,5,13,0,4,5,9,0
3590,64,0.624,1,1,0,1,5,2,8,6,0,170,0
30044,64,0.624,1,0,2,0,5,2,3,2,2,86,1
31685,13,0.926,1,0,2,0,5,15,1,5,2,43,0
14843,13,0.926,0,0,2,2,5,10,7,1,1,38,0
12693,64,0.624,1,0,2,2,5,7,5,5,1,92,0
10731,48,0.91,1,0,2,0,5,18,3,5,5,39,0
3822,5,0.92,1,0,2,0,5,21,8,6,5,184,1
31034,5,0.92,1,1,2,0,5,21,8,6,4,16,0
23584,55,0.878,1,1,2,0,5,2,8,6,0,53,0
28824,61,0.682,1,1,1,0,5,21,5,5,5,35,0
13247,61,0.682,1,1,0,0,5,1,8,6,1,292,1
32691,83,0.762,1,0,2,0,5,19,3,5,0,64,0
27025,48,0.91,1,1,2,4,5,2,8,6,0,150,0
3790,13,0.926,2,0,2,1,5,14,3,1,4,70,0
26426,7,0.794,2,0,2,1,5,7,8,6,2,25,0
17049,5,0.92,0,0,2,2,0,5,5,4,1,30,0
18789,11,0.55,1,0,2,2,5,7,3,5,1,70,0
10288,5,0.92,1,0,2,0,5,15,2,6,1,111,1
8036,101,0.754,1,0,0,0,5,12,8,6,2,56,0
16527,64,0.624,1,0,1,2,5,3,4,5,1,55,1
11866,42,0.698,1,0,2,2,5,8,3,5,1,37,0
13662,85,0.896,1,0,2,2,5,18,8,6,1,97,0
22730,48,0.91,1,0,2,2,2,4,2,5,1,21,0
19826,48,0.91,1,0,2,2,5,18,1,5,1,21,0
24988,64,0.624,1,1,0,0,5,5,8,6,1,122,1
4688,5,0.92,1,0,2,0,5,7,3,5,2,15,0
11754,74,0.893,1,0,2,0,5,15,1,5,5,60,0
7496,5,0.92,1,0,2,1,5,6,8,6,3,41,0
20411,64,0.624,1,0,2,0,5,9,5,5,1,21,1
13571,96,0.856,1,0,2,0,5,10,3,5,1,88,0
14778,64,0.624,1,0,2,0,4,1,6,5,0,19,1
4490,103,0.939,1,0,2,0,5,4,6,0,1,42,0
13366,99,0.884,1,1,2,1,5,11,8,6,0,232,0
5632,84,0.493,1,0,2,0,5,8,6,5,1,11,0
9629,5,0.92,1,0,2,2,5,14,2,5,4,166,1
8076,48,0.91,1,0,0,0,5,2,8,6,1,14,0
17653,5,0.92,1,1,2,0,5,21,8,6,1,56,0
27032,13,0.926,1,0,2,0,5,16,3,5,5,40,0
32290,2,0.887,1,1,2,0,5,3,8,6,1,102,1
26595,81,0.725,1,1,2,4,5,2,8,6,1,40,1
14542,26,0.827,1,0,1,1,5,5,7,5,2,27,0
389,70,0.939,1,0,2,2,5,9,4,4,3,141,0
19639,64,0.624,1,0,2,2,5,6,8,6,2,160,1
16820,101,0.754,0,0,2,0,5,2,3,6,1,17,0
4808,41,0.689,1,0,2,0,5,19,8,5,0,95,0
30362,61,0.682,1,1,0,0,5,2,8,5,0,13,1
20804,5,0.92,1,1,2,1,5,2,8,6,0,214,0
5134,5,0.92,1,0,2,0,5,21,8,6,4,104,0
12721,94,0.802,0,0,2,2,5,15,2,5,3,25,0
4743,85,0.896,1,1,2,0,5,21,8,6,0,6,0
20485,30,0.897,1,0,2,2,5,15,8,6,5,24,0
8160,26,0.827,1,0,2,2,5,11,7,5,5,17,0
11156,13,0.926,1,0,2,0,5,12,3,1,1,322,0
3125,6,0.924,1,0,1,0,5,9,6,0,0,60,0
14063,39,0.555,1,1,0,0,5,4,8,6,1,22,0
7185,64,0.624,1,0,0,2,5,5,4,5,2,55,0
6592,1,0.895,1,0,2,2,5,15,0,4,1,4,0
26479,29,0.698,0,1,2,1,5,3,8,6,0,35,0
6273,64,0.624,1,0,1,0,5,3,6,5,0,66,0
18387,46,0.766,1,1,0,0,5,7,8,6,1,54,0
26650,13,0.926,1,0,0,1,5,9,3,5,1,7,0
26514,61,0.682,1,0,2,0,5,7,7,6,1,11,0
12291,122,0.915,1,0,2,0,5,14,8,6,2,52,0
7276,5,0.92,1,0,2,0,5,2,3,5,1,12,0
24318,22,0.479,1,1,2,1,5,21,6,0,1,38,0
26405,5,0.92,1,1,2,0,3,21,8,6,5,48,0
31740,22,0.479,1,0,0,2,4,21,7,1,2,134,0
16564,48,0.91,2,0,2,0,5,11,2,5,1,17,0
28723,48,0.91,1,0,2,0,5,21,8,4,1,50,0
14086,5,0.92,1,0,2,0,5,16,3,5,1,58,0
18178,63,0.796,0,0,2,0,5,21,2,5,2,79,0
27608,2,0.887,1,0,2,0,5,21,1,5,5,38,0
17740,64,0.624,1,1,0,0,5,3,8,6,0,61,1
6046,13,0.926,1,1,0,0,5,12,8,6,4,224,0
3279,64,0.624,1,0,2,0,5,5,3,5,1,66,0
2026,70,0.939,1,1,2,1,5,2,0,3,2,16,0
9252,64,0.624,1,1,0,0,5,3,8,6,1,22,1
2520,94,0.802,1,0,0,0,5,8,4,5,1,50,1
28613,13,0.926,1,0,2,1,5,15,7,5,5,53,0
20688,29,0.698,2,1,0,1,5,9,8,6,1,62,1
28696,64,0.624,1,0,0,0,5,18,8,6,2,44,1
21024,5,0.92,1,1,2,3,5,15,0,2,1,9,1
9125,70,0.939,1,1,2,1,5,3,0,6,3,55,0
29773,106,0.579,1,0,2,0,5,3,6,0,1,96,0
912,5,0.92,1,1,2,0,5,9,8,6,2,43,0
20614,6,0.924,1,0,2,2,1,21,8,6,5,11,0
19233,5,0.92,1,0,2,0,5,21,1,5,5,56,0
13059,50,0.767,1,1,1,2,5,9,0,5,1,206,1
26562,13,0.926,1,0,2,0,5,12,0,5,2,92,0
26503,49,0.92,1,0,2,0,5,15,6,5,5,20,0
13226,44,0.556,1,0,1,0,5,7,1,5,1,102,0
3193,36,0.727,1,0,2,0,5,20,8,6,5,37,0
20231,64,0.624,1,1,0,1,5,2,8,6,0,72,0
16148,5,0.92,1,0,2,2,5,21,2,5,1,136,0
14754,65,0.899,1,1,2,0,5,21,1,4,1,34,0
20949,5,0.92,1,0,0,2,5,10,7,1,1,105,0
2175,64,0.624,1,0,2,0,5,18,8,6,5,22,0
22576,13,0.926,1,0,0,1,5,4,0,5,1,92,0
15115,64,0.624,1,0,0,0,5,0,4,5,1,14,0
16853,48,0.91,1,1,2,0,2,21,6,5,5,34,0
32647,4,0.804,1,0,2,2,5,21,4,5,4,100,0
25936,48,0.91,1,1,2,4,5,2,8,6,0,14,0
5516,51,0.903,1,0,2,2,5,6,8,6,1,108,0
24853,64,0.624,1,1,1,2,5,13,8,6,1,39,1
29379,78,0.827,1,0,2,0,5,21,3,5,5,152,0
7163,14,0.789,1,0,2,0,5,2,8,6,0,23,1
7062,6,0.924,1,0,2,0,5,5,7,5,5,34,0
11060,5,0.92,1,0,2,0,5,21,0,5,3,155,0
22417,64,0.624,1,0,2,0,5,3,6,5,1,28,1
29864,2,0.887,1,0,2,1,5,3,3,5,1,26,0
25000,82,0.89,1,0,2,0,5,21,0,5,2,6,1
24010,64,0.624,1,1,2,0,5,8,2,5,0,166,0
15410,5,0.92,1,0,2,0,5,12,8,6,1,170,0
29701,82,0.89,1,0,2,0,5,11,2,5,4,38,0
6063,95,0.855,1,0,2,2,5,15,4,5,2,30,0
31542,5,0.92,1,0,2,2,5,18,4,5,5,58,1
12403,79,0.563,0,1,0,0,5,4,8,6,2,148,0
21753,64,0.624,0,0,2,0,5,3,2,5,1,214,0
535,49,0.92,1,0,2,0,5,21,5,5,5,73,0
17801,64,0.624,1,0,2,0,5,4,8,6,1,119,1
9181,64,0.624,1,0,2,0,5,21,8,6,5,69,1
21484,11,0.55,1,0,2,0,5,14,8,6,1,10,0
31040,64,0.624,1,1,1,0,5,7,1,5,4,84,1
20401,49,0.92,1,0,2,2,5,21,2,4,5,40,0
6188,5,0.92,1,0,2,0,5,12,4,5,1,72,0
23965,64,0.624,1,0,0,1,5,7,8,6,1,62,1
23476,48,0.91,1,0,2,2,5,9,1,5,1,82,0
8212,64,0.624,1,1,0,1,5,9,8,6,0,48,1
26733,5,0.92,1,0,2,0,5,15,0,5,4,10,0
11137,13,0.926,0,1,0,1,5,10,7,0,1,74,1
17064,5,0.92,1,1,0,0,5,6,8,6,1,90,1
7236,5,0.92,1,0,2,2,5,18,4,5,5,15,0
4213,5,0.92,1,0,2,0,5,21,3,5,2,123,0
20429,64,0.624,1,0,2,0,4,9,2,5,5,132,1
5749,64,0.624,1,1,0,0,5,5,8,5,0,6,1
17790,11,0.55,1,0,2,0,5,10,7,5,5,13,0
22394,13,0.926,1,0,0,2,5,5,6,0,1,24,0
6123,15,0.743,1,0,0,1,5,5,8,6,0,32,0
19901,49,0.92,0,0,2,0,5,19,5,5,5,37,0
17696,49,0.92,1,0,0,0,5,11,8,6,1,33,0
1047,77,0.776,1,0,2,1,5,19,8,6,1,72,0
15950,99,0.884,1,1,0,0,4,2,8,6,1,43,1
17379,64,0.624,1,0,1,0,5,3,7,5,2,15,0
18815,48,0.91,1,0,2,0,5,5,8,5,3,250,0
7431,5,0.92,1,0,2,0,2,6,7,5,1,21,1
10831,50,0.767,1,1,0,0,5,3,8,6,1,94,1
33193,13,0.926,1,1,2,3,5,21,8,6,5,24,0
26265,5,0.92,1,1,2,0,1,15,3,4,1,108,1
20530,64,0.624,1,0,2,0,5,7,5,5,0,66,0
23227,49,0.92,1,0,2,1,5,7,7,5,2,196,0
13821,5,0.92,1,1,2,0,5,7,8,6,1,212,0
11995,13,0.926,1,0,2,0,5,21,4,5,3,12,0
618,49,0.92,1,0,2,0,1,21,8,6,5,31,1
29884,5,0.92,1,0,2,0,5,15,8,6,5,65,1
24710,106,0.579,1,1,2,4,5,0,8,6,1,34,1
18047,30,0.897,1,0,1,2,5,5,3,6,1,21,0
29798,5,0.92,1,1,0,0,5,10,0,2,1,167,0
4100,70,0.939,1,0,2,2,5,20,2,5,1,58,0
18235,5,0.92,1,0,2,0,5,21,8,6,5,9,0
28127,64,0.624,0,0,2,0,5,15,2,5,1,5,1
13688,64,0.624,1,0,2,2,5,6,7,5,1,45,1
12890,99,0.884,1,0,2,2,5,8,0,2,1,165,0
24566,5,0.92,1,0,2,0,5,4,0,5,1,56,0
7842,48,0.91,1,0,2,0,5,2,8,6,1,45,0
25841,99,0.884,1,1,0,1,5,4,8,6,0,216,0
5557,98,0.698,1,0,2,0,5,9,7,1,2,77,0
22437,103,0.939,1,0,2,2,5,8,8,6,1,110,0
15493,11,0.55,1,0,1,0,5,3,0,5,1,50,1
8219,64,0.624,1,0,2,2,5,7,0,5,2,42,1
6298,5,0.92,1,0,2,2,5,21,3,5,5,132,0
17954,93,0.666,1,1,2,0,5,2,7,5,2,68,0
12446,14,0.789,1,1,0,0,5,6,8,6,3,22,1
29244,5,0.92,1,0,2,0,5,21,8,6,4,6,1
5662,64,0.624,1,0,0,0,5,9,8,5,2,8,1
16738,13,0.926,1,1,1,1,5,9,6,6,1,76,0
4803,13,0.926,1,1,0,1,5,3,8,6,1,7,1
25266,93,0.666,1,0,2,0,3,9,0,6,1,53,0
28396,13,0.926,1,0,2,0,5,8,3,5,1,3,0
8179,5,0.92,1,0,2,0,5,21,7,1,0,90,0
13364,64,0.624,1,0,2,0,5,3,7,5,2,23,0
18948,11,0.55,1,1,0,0,5,2,8,6,0,10,1
2829,69,0.848,1,1,0,1,5,3,8,5,0,22,0
32523,65,0.899,1,0,2,2,5,16,0,0,1,20,0
29808,47,0.843,1,0,2,1,5,3,6,5,1,15,0
13627,64,0.624,1,1,2,2,5,7,3,0,2,18,1
19827,13,0.926,1,0,2,0,5,5,1,5,4,105,0
5177,5,0.92,1,0,2,2,5,21,8,6,4,87,1
1569,103,0.939,1,0,2,0,5,15,3,5,5,46,0
32888,41,0.689,1,1,1,0,5,6,8,6,2,13,1
19904,5,0.92,1,0,2,0,5,21,8,6,1,29,0
18727,48,0.91,1,0,2,0,5,21,3,5,3,44,0
16656,13,0.926,1,1,0,0,1,1,7,1,1,86,0
23802,21,0.738,1,0,0,0,5,8,0,5,1,4,0
5052,121,0.949,1,0,2,0,5,17,0,6,5,24,0
22643,48,0.91,1,0,2,2,5,12,0,5,1,20,0
17936,31,0.836,1,0,2,2,5,19,8,6,3,144,0
7358,5,0.92,1,0,2,0,5,4,1,5,1,50,0
28530,29,0.698,1,1,0,0,5,7,8,4,2,5,0
24655,13,0.926,1,1,0,1,5,5,8,6,1,83,1
9423,99,0.884,1,1,2,0,5,21,3,5,5,106,0
4891,48,0.91,1,0,2,0,2,12,7,5,1,105,0
10302,5,0.92,1,0,2,0,5,21,8,6,2,28,0
3172,5,0.92,1,1,2,4,5,2,8,6,1,131,0
30710,116,0.698,1,1,0,0,5,9,8,6,1,286,1
25474,5,0.92,1,0,0,1,5,6,8,2,2,36,1
30995,106,0.579,1,0,2,0,5,13,8,6,1,20,0
11490,114,0.925,1,0,2,0,5,10,1,5,0,56,0
7484,5,0.92,1,1,2,1,5,21,5,5,5,26,0
13786,47,0.843,0,0,2,0,5,10,6,5,1,28,0
20753,0,0.847,1,1,0,1,5,4,2,5,1,114,0
28554,5,0.92,1,1,0,0,5,6,8,6,1,25,1
18549,4,0.804,1,0,2,2,5,9,2,5,3,176,1
26673,51,0.903,1,0,2,2,5,9,7,5,1,12,0
5209,119,0.698,1,1,2,0,5,3,8,6,1,19,1
24674,64,0.624,1,0,2,0,5,6,2,5,1,20,0
13671,30,0.897,1,0,2,2,5,8,5,2,1,102,0
15342,49,0.92,1,0,2,0,5,10,2,6,1,56,0
5074,66,0.698,1,1,0,1,5,8,8,6,1,76,1
3160,116,0.698,1,0,2,0,5,21,8,6,2,37,0
29867,49,0.92,1,0,0,0,5,11,3,5,1,170,0
23728,6,0.924,1,0,1,0,5,21,5,5,1,77,0
27937,5,0.92,2,1,2,0,5,16,2,2,5,6,0
30706,48,0.91,1,0,2,0,5,21,8,6,5,85,0
27140,61,0.682,1,1,1,2,4,6,8,6,1,89,0
14258,49,0.92,1,1,2,2,5,12,8,6,1,6,1
18877,13,0.926,1,0,2,0,5,19,8,6,5,16,0
7006,49,0.92,1,0,2,0,5,10,0,5,2,262,0
27279,5,0.92,1,0,2,0,3,17,5,5,5,45,0
30819,5,0.92,1,0,2,0,5,14,2,5,5,8,0
23859,2,0.887,1,0,1,0,5,21,8,5,2,53,0
8261,11,0.55,1,0,2,0,5,7,4,5,1,47,0
17418,13,0.926,1,1,0,1,5,6,2,5,0,72,0
31831,64,0.624,1,0,2,0,5,4,0,5,3,36,0
19096,5,0.92,1,1,2,0,5,3,8,6,0,72,0
15202,5,0.92,1,0,2,2,5,21,0,1,4,85,0
20508,29,0.698,1,1,0,0,5,11,8,6,0,107,0
22921,6,0.924,1,0,2,2,5,19,7,5,5,232,0
26149,37,0.74,1,0,2,2,5,21,8,6,1,72,1
21647,1,0.895,1,0,2,0,5,21,4,5,3,141,0
29716,48,0.91,1,0,2,0,5,12,7,5,1,48,0
9786,49,0.92,1,0,2,0,5,7,3,1,1,21,0
21943,48,0.91,1,0,2,3,5,15,7,5,3,4,0
9637,49,0.92,1,0,2,0,5,21,6,5,4,85,0
31504,91,0.913,1,0,1,0,5,10,0,2,1,16,1
12026,42,0.698,1,0,2,0,5,3,8,5,1,52,0
3091,95,0.855,1,0,2,0,5,2,8,6,1,28,1
24786,50,0.767,0,1,2,2,1,1,8,6,0,54,1
2679,48,0.91,1,0,2,2,5,6,2,5,4,71,0
4687,33,0.698,1,0,2,0,5,16,3,5,1,44,0
30170,30,0.897,1,0,2,0,5,21,8,6,1,15,0
31047,5,0.92,1,1,2,0,5,6,8,6,1,17,1
6672,99,0.884,1,0,2,2,5,15,3,1,1,11,0
6936,64,0.624,1,0,2,2,5,3,7,5,1,36,0
3944,49,0.92,2,1,0,2,5,5,8,4,5,63,0
4047,83,0.762,1,1,1,0,5,10,8,5,0,20,0
2913,64,0.624,1,1,2,0,5,1,8,6,0,61,1
13154,13,0.926,0,1,1,2,5,4,7,4,3,39,0
22444,69,0.848,1,0,2,0,5,12,6,1,5,4,0
28737,5,0.92,2,0,2,0,2,12,0,2,1,7,0
32548,71,0.698,1,0,0,1,5,9,3,5,1,106,0
9712,83,0.762,1,0,2,0,5,5,0,5,1,162,0
12337,64,0.624,1,0,2,0,5,5,3,5,1,214,1
21533,6,0.924,1,0,2,2,5,3,6,6,1,28,0
4777,48,0.91,0,0,2,2,5,9,0,2,1,8,0
25903,51,0.903,1,0,2,0,2,9,0,5,1,79,0
21391,99,0.884,1,0,2,0,3,21,8,6,5,108,0
25616,41,0.689,1,0,0,2,5,19,6,1,1,54,0
2279,64,0.624,1,0,2,0,5,5,3,5,1,21,0
6351,5,0.92,1,0,2,3,5,11,2,5,1,23,0
28941,5,0.92,1,1,2,0,5,15,2,5,2,19,0
7750,82,0.89,1,0,2,0,5,17,0,5,1,96,0
24987,13,0.926,1,0,2,2,5,7,7,0,1,17,0
15208,48,0.91,1,0,2,0,5,15,1,5,5,66,1
8542,82,0.89,0,1,1,0,5,3,8,6,1,72,0
17789,65,0.899,1,0,2,2,5,12,0,6,1,152,0
28314,120,0.925,1,0,2,1,5,21,3,2,5,88,0
23726,64,0.624,1,0,2,0,5,14,3,5,2,18,0
21872,6,0.924,1,0,2,0,5,8,6,6,1,54,0
25281,5,0.92,1,1,2,0,5,21,3,5,5,2,0
4443,64,0.624,1,0,2,0,5,6,3,5,2,29,0
465,5,0.92,1,0,2,0,5,7,0,5,4,22,0
14044,4,0.804,1,1,2,4,5,2,8,6,0,78,0
4148,36,0.727,1,0,2,2,5,15,4,5,4,50,0
14981,64,0.624,1,0,2,0,5,19,3,5,5,43,0
11568,94,0.802,1,0,2,0,1,11,8,6,1,73,0
14004,113,0.698,1,0,2,2,5,10,8,6,5,46,1
32144,5,0.92,1,0,2,2,5,14,8,6,2,64,0
22911,64,0.624,1,1,0,0,5,4,8,4,0,44,1
8512,5,0.92,1,0,2,0,5,21,3,5,2,44,0
6731,48,0.91,1,0,2,2,5,20,1,5,5,11,0
23111,85,0.896,1,0,2,3,5,21,3,5,0,222,0
15645,95,0.855,0,1,2,0,5,4,0,4,2,35,0
1299,5,0.92,1,0,2,0,5,21,3,5,5,42,1
25436,5,0.92,1,0,1,2,5,12,0,5,3,13,0
5472,122,0.915,1,0,2,2,5,16,3,1,1,85,0
4723,38,0.84,1,0,2,0,5,11,8,6,5,6,0
17827,85,0.896,1,1,0,0,5,5,8,6,1,98,0
26871,13,0.926,1,0,2,0,5,6,0,5,1,190,0
16102,11,0.55,1,0,0,0,5,3,8,6,1,41,1
670,49,0.92,1,0,2,0,5,21,8,6,1,116,0
26900,13,0.926,1,0,2,2,5,12,4,6,1,83,0
20412,64,0.624,1,0,2,0,5,4,3,5,3,8,0
11054,102,0.579,1,0,2,0,5,5,3,5,1,14,1
27146,64,0.624,1,1,2,0,5,5,7,6,0,69,0
25725,5,0.92,0,0,2,2,2,6,2,4,1,9,0
17980,64,0.624,1,1,2,0,5,0,8,6,1,39,1
7498,114,0.925,1,0,2,0,5,9,2,5,4,44,0
29616,48,0.91,1,0,2,0,5,21,3,5,1,54,0
14511,6,0.924,1,0,2,0,5,5,6,5,1,8,0
302,5,0.92,1,0,2,0,5,14,0,5,1,11,0
30613,49,0.92,1,1,0,0,5,6,8,6,1,9,1
25207,5,0.92,1,1,1,0,5,6,2,5,5,57,0
7557,5,0.92,1,0,2,0,5,15,5,5,3,12,0
7657,49,0.92,1,0,2,2,5,21,5,5,4,26,0
15369,64,0.624,1,1,2,0,3,4,7,5,1,14,1
5691,64,0.624,1,0,2,0,5,2,2,5,1,29,1
10775,13,0.926,1,1,0,0,5,10,8,6,3,9,1
16556,48,0.91,1,0,2,0,5,5,0,2,1,88,0
16805,48,0.91,1,1,2,3,5,21,5,2,5,45,0
16176,30,0.897,1,0,2,2,5,19,8,6,5,41,0
32079,15,0.743,1,0,2,2,5,5,1,5,2,31,1
24058,5,0.92,2,0,2,0,5,8,8,6,0,50,1
4372,5,0.92,1,0,0,0,5,14,2,5,1,37,1
23810,13,0.926,1,1,0,1,5,5,8,6,1,48,0
1618,64,0.624,1,1,0,4,5,3,6,0,2,14,1
23718,64,0.624,1,1,0,0,5,0,8,6,0,9,1
1734,3,0.558,1,0,2,0,5,12,3,5,2,61,0
16482,64,0.624,1,0,2,2,5,2,2,5,2,41,1
21280,64,0.624,1,1,0,0,5,0,6,5,1,99,0
26280,47,0.843,1,1,2,3,5,21,5,4,5,42,0
31886,5,0.92,1,1,2,0,2,15,1,5,5,51,1
29562,5,0.92,1,0,2,0,0,5,0,6,1,116,0
27984,5,0.92,1,0,2,0,5,21,2,5,5,98,0
9165,55,0.878,1,0,2,1,5,21,8,6,5,158,0
8878,40,0.735,1,1,2,0,5,2,0,4,2,113,1
28187,95,0.855,1,0,2,0,5,21,0,5,5,26,0
26711,30,0.897,1,0,2,2,5,21,3,5,5,22,0
21094,75,0.794,1,1,0,0,5,7,8,6,1,77,1
27995,5,0.92,0,0,2,0,2,21,3,5,4,41,0
31262,78,0.827,1,0,1,1,5,16,3,6,1,35,0
9372,48,0.91,1,0,2,2,5,21,2,5,2,39,0
27830,13,0.926,1,0,2,0,5,6,0,5,1,1,0
32922,64,0.624,1,0,2,2,5,3,7,5,1,4,1
30835,44,0.556,1,0,0,0,5,9,3,5,2,192,1
23443,78,0.827,1,1,2,0,5,5,0,6,5,57,0
5592,38,0.84,1,0,1,0,5,14,4,4,2,92,0
8416,48,0.91,1,0,2,0,4,15,8,6,2,57,0
11356,30,0.897,1,0,2,0,5,14,3,5,1,44,0
17311,5,0.92,1,1,1,0,5,2,0,5,1,202,0
16425,95,0.855,1,0,2,0,5,14,2,6,4,16,0
30787,5,0.92,1,0,2,0,1,7,3,1,1,29,0
1520,103,0.939,0,1,2,0,2,8,7,2,5,74,0
32134,5,0.92,1,0,2,0,5,16,8,6,1,4,0
6201,64,0.624,1,0,2,0,5,9,7,1,2,37,1
18635,30,0.897,1,1,0,2,5,7,8,6,0,44,1
29682,5,0.92,1,0,2,0,0,8,8,6,2,55,0
20993,5,0.92,1,0,2,0,5,15,6,5,2,20,0
31102,5,0.92,1,1,2,4,5,5,8,6,0,20,0
16242,5,0.92,1,0,2,0,5,10,1,5,4,50,0
21104,5,0.92,1,0,2,0,5,21,3,4,1,66,0
32091,54,0.664,1,0,2,0,5,4,7,0,1,188,1
3251,21,0.738,1,0,0,0,5,3,3,5,0,40,0
23192,36,0.727,1,1,1,2,5,12,5,4,1,91,0
24305,48,0.91,1,0,2,0,5,5,0,5,1,55,0
27068,103,0.939,1,0,0,0,5,21,1,5,1,35,0
16483,64,0.624,1,1,2,0,5,1,2,5,1,36,0
20221,5,0.92,1,0,2,0,5,21,7,5,5,28,0
30052,86,0.74,1,1,0,0,5,2,8,6,1,62,1
21577,101,0.754,1,1,0,0,5,1,8,6,1,57,0
11670,13,0.926,1,0,1,0,5,7,2,5,5,110,0
11344,5,0.92,1,0,2,0,5,5,4,5,2,39,0
8565,77,0.776,1,0,2,2,5,7,3,6,1,25,1
9017,5,0.92,1,1,2,0,5,5,8,6,0,110,0
18694,99,0.884,1,0,2,2,5,5,6,1,1,31,0
17407,5,0.92,0,1,2,3,2,21,2,4,5,17,0
18645,64,0.624,0,1,2,0,5,6,6,5,1,154,1
